temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,precipitation,direct_radiation,diffuse_radiation,windspeed_10m,pm10
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-0.7,94,-1.6,-3.1,1027.4,997.7,0.0,0.0,0.0,4.1,80.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.2,94,-2.0,-3.9,1027.1,997.4,0.0,0.0,0.0,5.1,94.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,94,-2.5,-3.8,1027.0,997.3,0.0,0.0,0.0,4.6,77.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.7,95,-2.4,-3.7,1027.1,997.4,0.0,0.0,0.0,4.8,55.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.8,94,-2.6,-4.6,1026.6,996.8,0.0,0.0,0.0,4.7,44.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.6,95,-2.3,-4.6,1026.2,996.4,0.0,0.0,0.0,5.5,38.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-1.4,95,-2.0,-4.5,1026.2,996.4,0.0,0.0,0.0,6.0,39.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.7,96,-1.3,-3.5,1026.3,996.6,0.0,0.0,0.0,6.3,45.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
-0.0,96,-0.5,-3.6,1026.4,996.7,0.0,0.0,0.0,6.2,49.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
0.7,96,0.2,-3.2,1026.5,996.9,0.0,20.0,22.0,7.5,62.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
4.3,92,3.1,-0.3,1026.5,997.1,0.0,107.0,61.0,6.8,66.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
7.4,81,4.3,3.4,1026.5,997.5,0.0,236.0,79.0,6.1,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
9.5,70,4.4,7.7,1025.8,997.2,0.0,324.0,85.0,4.2,61.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
11.2,61,3.9,10.0,1024.8,996.5,0.0,341.0,112.0,7.7,39.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.2,56,3.6,11.7,1024.0,995.9,0.0,265.0,147.0,9.9,41.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.6,54,3.5,12.7,1023.1,995.2,0.0,217.0,137.0,11.2,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
12.3,56,3.7,12.9,1022.6,994.7,0.0,153.0,116.0,11.7,35.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
11.3,61,4.0,12.1,1022.3,994.3,0.0,70.0,88.0,11.8,31.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
9.6,67,3.8,10.0,1022.1,994.0,0.0,27.0,35.0,13.1,30.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
8.1,73,3.5,8.0,1022.2,993.9,0.0,0.0,3.0,13.7,32.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.4,77,3.5,7.1,1022.2,993.8,0.0,0.0,0.0,13.3,34.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
7.3,75,3.2,6.3,1022.3,993.8,0.0,0.0,0.0,13.0,37.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.7,79,3.3,5.1,1022.2,993.6,0.0,0.0,0.0,12.8,43.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
6.2,81,3.2,4.1,1022.1,993.4,0.0,0.0,0.0,13.1,41.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.6,84,3.1,4.0,1021.9,993.2,0.0,0.0,0.0,11.9,45.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
5.4,84,2.8,3.3,1021.4,992.6,0.0,0.0,0.0,13.0,44.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
4.9,85,2.6,2.6,1021.8,992.9,0.0,0.0,0.0,12.6,41.0
